,Biomass [MWh],Hydropower [MWh],Wind offshore [MWh],Wind onshore [MWh],Photovoltaics [MWh],Other renewable [MWh],Nuclear [MWh],Lignite [MWh],Hard coal [MWh],Fossil gas [MWh],Hydro pumped storage [MWh],Other conventional [MWh]
2021-08-01 15:00:00,4272.75,2175.25,1813.5,6721.75,17189,134.0,7399.25,5053.25,915,2094.75,28.25,1399.25
2021-08-01 16:00:00,4281,2284.75,1855,7326.25,14656.25,134.0,7666.75,5532.25,899.5,2090.25,97,1380.25
2021-08-01 17:00:00,4325.75,2317.75,2052.25,7720.5,10556.5,134.0,7868,6579.75,999.25,2181,210.75,1392
2021-08-01 18:00:00,4385.25,2278.75,2305,8196.75,6415.25,134.0,7867.25,8343.5,1138,2346.25,430.75,1401.75
2021-08-01 19:00:00,4433,2376.25,2600.25,7701.5,2843,134.0,7850.75,9234,1211.5,2376,694,1383.5
2021-08-01 20:00:00,4471.5,2447.25,2630.75,6884.5,595.25,134.0,7905.75,9813.25,1188.25,2383.5,1700.75,1422.25
2021-08-01 21:00:00,4479.5,2635.5,2894.25,6703.25,7.25,134.0,7917,10314,1218.25,2407.5,1826.75,1441.75
2021-08-01 22:00:00,4392,2321.75,3087,7035,0,134.0,7915.25,10456.25,1174.25,2381,1280.5,1438.25
2021-08-01 23:00:00,4313,2354.75,3234,7620.75,0,134.0,7913.25,10209.5,1096.25,2348.75,540.5,1448.75
2021-08-02 00:00:00,4178.75,2348.5,3452.5,8149,0,134.0,7862.25,8994.75,1024.5,2315.25,180.25,1416.5
2021-08-02 01:00:00,4141,2274.25,4009.25,8894.25,0,134.0,7613,8267.25,1020,2331.5,42.75,1416.5
2021-08-02 02:00:00,4134,2371,4001.25,9065.75,0,134.0,7445.75,7138.5,961.5,2307.5,64.5,1401
2021-08-02 03:00:00,4115,2294.25,4146.25,9041.25,0,134.0,7461.5,6940,968.25,2244.5,94.75,1393.75
2021-08-02 04:00:00,4103.5,2231,4196.5,8689.75,0,134.0,7803.25,7611,1018,2258.5,118.25,1402.5
2021-08-02 05:00:00,4137,2284.25,4117.5,8545,31.25,135.0,7922.25,8914.5,1073.75,2408.75,177.25,1405
2021-08-02 06:00:00,4269.5,2302,3824.25,8487.5,819,134.0,7933.75,10564,1766.75,2460.25,1217.5,1397.75
2021-08-02 07:00:00,4352.75,2427.5,3874.75,7354.75,3546.5,134.0,7945.5,10642.75,2207,2588.25,2306.5,1402.5
2021-08-02 08:00:00,4366.25,2366.5,3624.5,6738.5,7728.5,134.0,7941.5,10738.5,2243.25,2598,2233.75,1403
2021-08-02 09:00:00,4350,2325.5,3452.5,7827.75,12788.25,133.25,7937.5,10651,2140.75,2665.25,2090.5,1412.5
2021-08-02 10:00:00,4264.75,2312,2968.75,9003.25,17772.75,133.0,7930,10551,2126,2600.75,672.25,1422.75
2021-08-02 11:00:00,4224.5,2368.75,2914.5,9914.75,21311.75,133.0,7929,10134,1964.75,2689.5,345.75,1404.75
2021-08-02 12:00:00,4148.75,2224.25,2590.25,11012.25,23083.75,133.0,7868.5,10110.75,1827,2625.5,103.25,1396.5
2021-08-02 13:00:00,4134.75,2221.5,2377.5,11340.25,22952,133.0,7863,10162.25,1943,2565.25,54.25,1399.25
2021-08-02 14:00:00,4130,2168,2234,11433.25,22110.25,132.75,7855,10452,2083.75,2510.75,27.5,1398
2021-08-02 15:00:00,4142.75,2225,2219.75,11234,20857,131.5,7838.5,10278,2185,2513,51.75,1400.25
2021-08-02 16:00:00,4206.5,2286.5,2169.25,10616.5,17040.5,130.0,7916.75,10102.25,2668.25,2570.25,88.25,1461
2021-08-02 17:00:00,4261,2387.5,1981.25,9446.25,12378,130.0,7917.25,11353.75,3366.25,2569.75,388.5,1460.75
2021-08-02 18:00:00,4329.5,2387,1729.5,7882,7512,130.0,7919.5,11556,4255.5,2942.25,1072.25,1459
2021-08-02 19:00:00,4374,2334.75,1326.5,5983.25,3118.25,130.0,7919.5,11608.75,5013.5,3078.5,2517.25,1460.75
2021-08-02 20:00:00,4406,2443,1388.75,3993.25,602.5,130.5,7924.75,11561.5,5004,3129,3236.25,1479
2021-08-02 21:00:00,4394,2470.25,1190.75,3410.75,5,131.0,7929.5,11501.25,4882.5,3149.25,3482.5,1479.75
2021-08-02 22:00:00,4307.75,2454.25,807.5,3544.25,0,131.0,7935.5,11412.25,4814.5,3000.75,2638.25,1482
2021-08-02 23:00:00,4217,2393,676.25,3722.25,0,131.0,7939.75,11377.75,3972,2915.25,1145.25,1485.75
2021-08-03 00:00:00,4091.5,2271.5,526,3310.75,0,132.0,7950,11435.25,3352,2506.5,193.75,1489.25
2021-08-03 01:00:00,4079.25,2306.25,513,2871.25,0,132.0,7950.75,11517.75,3501.5,2351.75,381.75,1492
2021-08-03 02:00:00,4099.5,2272.25,671,2511,0,132.0,7955.5,11517.5,3290.75,2368.25,174.75,1481.25
2021-08-03 03:00:00,4101,2262.75,681,2142.5,0,132.0,7949.5,11524,3410.25,2430,110.5,1489.75
2021-08-03 04:00:00,4097.75,2252.75,713.75,1958.5,0,132.0,7954.25,11542,3732,2842.25,117.25,1490.25
2021-08-03 05:00:00,4144,2261.75,673,1783.5,29.5,132.0,7953.75,11428.5,4532,3015.25,159.25,1445
2021-08-03 06:00:00,4302.25,2347.25,569.25,1615,1057.5,132.0,7970.25,11531.25,5731.5,3367.5,984,1443.75
2021-08-03 07:00:00,4427,2315,427.75,1329,4490.5,131.75,7975.5,11455.75,6398,4433,1848.25,1445
